id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status
2002,opportunity spotting,29,Empreendedorismo,0.54773366,no_match
2003,business modeling,91,Modelagem Financeira,0.7197562,matched
2004,github,71,Versionamento de Código,0.730145,matched
2005,translating data to story,20,Storytelling com Dados,0.6533295,no_match
2006,parceria no trabalho,12,Colaboração,0.75742245,matched
2007,CloudFormation,67,Azure,0.6220809,no_match
2008,ML flow,83,MLflow,0.46724153,no_match
2009,data narrative,20,Storytelling com Dados,0.79851145,matched
2010,escrita técnica,22,Escrita Profissional,0.6293031,no_match
2011,document store,22,Escrita Profissional,0.38777697,no_match
2012,python langchain,30,Python,0.53328085,no_match
2013,data engineering,50,Engenharia de Dados,0.7240385,matched
2014,efetividade organizacional,95,Desenvolvimento Organizacional,0.6764688,no_match
2015,dados em tempo real,53,Streaming de Dados,0.6992316,no_match
2016,Power BI,75,Power BI,0.63925445,no_match
2017,visão de produto,13,Visão de Produto,0.7289455,matched
2018,tomada de decisão,7,Tomada de Decisão,0.6622488,no_match
2019,priority management,9,Gestão do Tempo,0.5989362,no_match
2020,tableau dashboards,76,Tableau,0.65516853,no_match
2021,bargaining,4,Negociação,0.6465117,no_match
2022,empathy,3,Inteligência Emocional,0.49450195,no_match
2023,R,32,R,0.53356886,no_match
2024,data oriented,38,Análise de Dados,0.6983938,no_match
2025,professional writing,22,Escrita Profissional,0.7505624,matched
2026,user stories,20,Storytelling com Dados,0.4900705,no_match
2027,sql avançado,31,SQL,0.72010183,matched
2028,docker compose,62,Docker,0.543532,no_match
2029,user focus,13,Visão de Produto,0.45353624,no_match
2030,data validation,56,Qualidade de Dados,0.58959836,no_match
2031,habilidades de negociação,4,Negociação,0.7518648,matched
2032,shell automation,37,Bash e Shell Script,0.74252653,matched
2033,monitoring,69,Monitoramento e Observabilidade,0.65084565,no_match
2034,critical thinking,5,Pensamento Crítico,0.64742017,no_match
2035,end-to-end tests,72,Testes Automatizados,0.6504495,no_match
2036,context switching,8,Adaptabilidade,0.49398392,no_match
2037,escrever SQL,31,SQL,0.71615624,matched
2038,python 3,30,Python,0.58144355,no_match
2039,julgamento sólido,5,Pensamento Crítico,0.50028896,no_match
2040,feature creation,44,Engenharia de Features,0.5459038,no_match
2041,java developer,33,Java,0.5036571,no_match
2042,automação de build,68,Infrastructure as Code,0.5290724,no_match
2043,versionamento de código,71,Versionamento de Código,0.49423474,no_match
2044,prototyping,97,Treinamento e Desenvolvimento,0.46561658,no_match
2045,redis,89,OKRs,0.28259665,no_match
2046,Bash,37,Bash e Shell Script,0.5815018,no_match
2047,design de API,88,Design Thinking,0.3568658,no_match
2048,business analytics,78,Looker,0.61922234,no_match
2049,liderança de engenharia,24,Liderança Técnica,0.8150947,matched
2050,criação de variáveis,90,Análise Financeira,0.4221523,no_match
2051,strategic planning,26,Planejamento Estratégico,0.74661255,matched
2052,análise com SQL,31,SQL,0.75194156,matched
2053,neural nets,40,Deep Learning,0.583574,no_match
2054,java development,33,Java,0.48352107,no_match
2055,strategic negotiation,4,Negociação,0.82495975,matched
2056,semantic search,41,Processamento de Linguagem Natural,0.47839814,no_match
2057,LSTM,79,dbt,0.41861627,no_match
2058,orientar pessoas,23,Mentoria,0.55391675,no_match
2059,java backend,33,Java,0.67572117,no_match
2060,encryption,70,Segurança de Dados,0.65275794,no_match
2061,python avançado,30,Python,0.65600616,no_match
2062,planejamento empresarial,86,Gestão de Produto,0.5936028,no_match
2063,testes multivariados,72,Testes Automatizados,0.66456187,no_match
2064,group facilitation,19,Facilitação,0.7229285,matched
2065,cache distribuído,59,Redis,0.67103475,no_match
2066,spreadsheet skills,22,Escrita Profissional,0.45241964,no_match
2067,soluções inovadoras,6,Resolução de Problemas,0.5898794,no_match
2068,financial projections,91,Modelagem Financeira,0.63795394,no_match
2069,product sense,13,Visão de Produto,0.678504,no_match
2070,mlflow tracking,83,MLflow,0.49105245,no_match
2071,KPIs,85,Hugging Face,0.31672725,no_match
2072,cultura e estrutura organizacional,99,Cultura Organizacional,0.8515531,matched
2073,conformidade,93,Compliance e Regulação,0.42474997,no_match
2074,performance cycle,96,Gestão de Desempenho,0.6107593,no_match
2075,creative problem solving design,88,Design Thinking,0.79038477,matched
2076,image processing,47,Visão Computacional,0.6983366,no_match
2077,cultura e clima,99,Cultura Organizacional,0.43341434,no_match
2078,análise de demonstrativos,49,Experimentação e Testes A/B,0.5421063,no_match
2079,critical mindset,5,Pensamento Crítico,0.62021077,no_match
2080,keras,85,Hugging Face,0.30052978,no_match
2081,spark dataframes,80,Spark,0.5947509,no_match
2082,JAVA,89,OKRs,0.29402286,no_match
2083,redes neurais,40,Deep Learning,0.5431749,no_match
2084,cultura e clima,99,Cultura Organizacional,0.43341434,no_match
2085,AB tests,72,Testes Automatizados,0.54027045,no_match
2086,python developer,30,Python,0.7627181,matched
2087,capacidade de aprendizagem,11,Aprendizado Contínuo,0.7125422,matched
2088,semantic search,41,Processamento de Linguagem Natural,0.47839814,no_match
2089,trabalhar sem supervisão,10,Autogestão,0.55432385,no_match
2090,thinking critically,5,Pensamento Crítico,0.6302488,no_match
2091,data integrity,56,Qualidade de Dados,0.6944032,no_match
2092,proactiveness,96,Gestão de Desempenho,0.49186507,no_match
2093,JavaScript,34,JavaScript,0.53924614,no_match
2094,visualização de dados,38,Análise de Dados,0.6959652,no_match
2095,spark SQL,31,SQL,0.577907,no_match
2096,modelagem estatística,48,Estatística Aplicada,0.64629865,no_match
2097,assumir riscos,29,Empreendedorismo,0.5620055,no_match
2098,data transformation para modelos,32,R,0.5357237,no_match
2099,performance cycle,96,Gestão de Desempenho,0.6107593,no_match
2100,pensamento analítico,5,Pensamento Crítico,0.5937571,no_match
2101,desenvolvimento de APIs,85,Hugging Face,0.43162107,no_match
2102,R data science,32,R,0.8202493,matched
2103,AB tests,72,Testes Automatizados,0.54027045,no_match
2104,sklearn,18,Metodologias Ágeis,0.2857312,no_match
2105,negotiation skills,4,Negociação,0.79021025,matched
2106,gerenciamento de projetos,17,Gestão de Projetos,0.88370097,matched
2107,data warehousing,55,Data Warehouse,0.63408875,no_match
2108,cloud GCP,66,Google Cloud Platform,0.6821575,no_match
2109,GDPR,89,OKRs,0.32070702,no_match
2110,tableau public,85,Hugging Face,0.3832863,no_match
2111,advanced excel,77,Excel Avançado,0.7351625,matched
2112,disruptive thinking,5,Pensamento Crítico,0.4578948,no_match
2113,comunicação escrita,22,Escrita Profissional,0.73534894,matched
2114,gestão de backlog,96,Gestão de Desempenho,0.4204142,no_match
2115,atração de talentos,98,Employer Branding,0.5173681,no_match
2116,negotiating disagreements,4,Negociação,0.7176603,matched
2117,UX research,87,UX Research,0.6445924,no_match
2118,microsoft BI,75,Power BI,0.4673652,no_match
2119,usabilidade,96,Gestão de Desempenho,0.5037876,no_match
2120,aplicações com LLM,82,LangChain,0.5445345,no_match
2121,prefect,24,Liderança Técnica,0.31329998,no_match
2122,design sprint,88,Design Thinking,0.43401903,no_match
2123,BI dashboards,75,Power BI,0.49826244,no_match
2124,LLM pipelines,84,Langfuse,0.6599364,no_match
2125,data analytics,38,Análise de Dados,0.80024165,matched
2126,langchain development,82,LangChain,0.57744133,no_match
2127,lidar com mudanças,27,Gestão de Mudanças,0.61357033,no_match
2128,advanced python,30,Python,0.64176095,no_match
2129,desenvolvimento java,95,Desenvolvimento Organizacional,0.42391938,no_match
2130,negotiation tactics,4,Negociação,0.8049629,matched
2131,google cloud services,66,Google Cloud Platform,0.7643035,matched
2132,R data science,32,R,0.8202493,matched
2133,python3,30,Python,0.59335935,no_match
2134,diagnóstico de problemas,6,Resolução de Problemas,0.56742996,no_match
2135,integridade de dados,56,Qualidade de Dados,0.70583725,matched
2136,tomar decisões,7,Tomada de Decisão,0.6630824,no_match
2137,experiment tracking,69,Monitoramento e Observabilidade,0.48943305,no_match
2138,code review,72,Testes Automatizados,0.6423733,no_match
2139,Design Thinking,88,Design Thinking,0.7620051,matched
2140,CV,22,Escrita Profissional,0.3864944,no_match
2141,SQL writing,31,SQL,0.6683915,no_match
2142,programas de aprendizado,97,Treinamento e Desenvolvimento,0.5868731,no_match
2143,redis queue,59,Redis,0.32495332,no_match
2144,cultura de time,99,Cultura Organizacional,0.56740415,no_match
2145,presenting ideas,21,Apresentação e Oratória,0.64708495,no_match
2146,image classification,47,Visão Computacional,0.6558622,no_match
2147,innovation,28,Inovação,0.7260946,matched
2148,stakeholder engagement,25,Gestão de Stakeholders,0.67734647,no_match
2149,normalização de dados,38,Análise de Dados,0.5435184,no_match
2150,business writing,22,Escrita Profissional,0.6133046,no_match
2151,learning and development,97,Treinamento e Desenvolvimento,0.6320833,no_match
2152,emotional maturity,3,Inteligência Emocional,0.5853926,no_match
2153,DBT,79,dbt,0.6632153,no_match
2154,BDD,79,dbt,0.31727535,no_match
2155,feedback de desempenho,96,Gestão de Desempenho,0.6792361,no_match
2156,model fairness,45,Avaliação de Modelos,0.53861487,no_match
2157,task prioritization,9,Gestão do Tempo,0.67866266,no_match
2158,talent acquisition,11,Aprendizado Contínuo,0.5535433,no_match
2159,adaptação a mudanças,8,Adaptabilidade,0.75247097,matched
2160,mapa de empatia,3,Inteligência Emocional,0.5363869,no_match
2161,registro de modelos,54,Modelagem de Dados,0.5349762,no_match
2162,employee development,95,Desenvolvimento Organizacional,0.60361475,no_match
2163,google cloud services,66,Google Cloud Platform,0.7643035,matched
2164,ownership mindset,29,Empreendedorismo,0.5658921,no_match
2165,orientar pessoas,23,Mentoria,0.55391675,no_match
2166,documentação,22,Escrita Profissional,0.5074244,no_match
2167,comunicação clara,1,Comunicação Assertiva,0.5606216,no_match
2168,unit tests,72,Testes Automatizados,0.4701384,no_match
2169,colaboração interfuncional,12,Colaboração,0.72840106,matched
2170,risco operacional,92,Gestão de Riscos,0.6654419,no_match
2171,GitHub,71,Versionamento de Código,0.730145,matched
2172,fastapi development,61,FastAPI,0.53239214,no_match
2173,ajustar abordagens,8,Adaptabilidade,0.6203146,no_match
2174,modelagem financeira,91,Modelagem Financeira,0.8002862,matched
2175,empreendedorismo,29,Empreendedorismo,0.5749867,no_match
2176,in-memory database,58,MongoDB,0.5294745,no_match
2177,frontend javascript,34,JavaScript,0.7233578,matched
2178,roadmap de produto,86,Gestão de Produto,0.69427985,no_match
2179,visão estratégica,16,Pensamento Estratégico,0.64465815,no_match
2180,scrum,18,Metodologias Ágeis,0.3228929,no_match
2181,self-awareness,10,Autogestão,0.472192,no_match
2182,data exploration,38,Análise de Dados,0.77359205,matched
2183,engenharia de features,44,Engenharia de Features,0.58664596,no_match
2184,image recognition,47,Visão Computacional,0.7002804,matched
2185,langfuse,82,LangChain,0.31894895,no_match
2186,facilitar workshops,19,Facilitação,0.67079866,no_match
2187,product ownership,13,Visão de Produto,0.5537715,no_match
2188,bash scripting,37,Bash e Shell Script,0.75779366,matched
2189,langchain,82,LangChain,0.45353383,no_match
2190,mentalidade de crescimento,95,Desenvolvimento Organizacional,0.5460547,no_match
2191,fine-tuning huggingface,85,Hugging Face,0.74119174,matched
2192,unix scripting,37,Bash e Shell Script,0.760257,matched
2193,docker,62,Docker,0.5485464,no_match
2194,llm development langchain,82,LangChain,0.68260545,no_match
2195,modelos de ML,83,MLflow,0.60573155,no_match
2196,arquitetura de software,73,Arquitetura de Software,0.6779064,no_match
2197,liderança de engenharia,24,Liderança Técnica,0.8150947,matched
2198,conduzir dinâmicas,10,Autogestão,0.43453598,no_match
2199,sql avançado,31,SQL,0.72010183,matched
2200,API com python fastapi,61,FastAPI,0.43629265,no_match
2201,statistical analysis,32,R,0.6076678,no_match
2202,technical team guidance,24,Liderança Técnica,0.69243026,no_match
2203,long-term planning,26,Planejamento Estratégico,0.66292346,no_match
2204,espírito de equipe,0,Gestão de Pessoas,0.5039417,no_match
2205,modelagem de dados,54,Modelagem de Dados,0.7203301,matched
2206,roadmap estratégico,26,Planejamento Estratégico,0.660463,no_match
2207,escrita profissional,22,Escrita Profissional,0.77307904,matched
2208,data engineer,50,Engenharia de Dados,0.6351928,no_match
2209,IaC,64,CI/CD,0.34824347,no_match
2210,inovar,21,Apresentação e Oratória,0.30473745,no_match
2211,change management,27,Gestão de Mudanças,0.76465243,matched
2212,modelagem financeira,91,Modelagem Financeira,0.8002862,matched
2213,langchain memory,59,Redis,0.5754058,no_match
2214,architectural decisions,24,Liderança Técnica,0.46498197,no_match
2215,gerenciamento de riscos,92,Gestão de Riscos,0.79569477,matched
2216,goals and key results,26,Planejamento Estratégico,0.5402784,no_match
2217,statistical inference,48,Estatística Aplicada,0.6102165,no_match
2218,creative innovation,28,Inovação,0.72667414,matched
2219,extração de dados,38,Análise de Dados,0.7276415,matched
2220,gestão de colaboradores,25,Gestão de Stakeholders,0.68611133,no_match
2221,adaptive mindset,8,Adaptabilidade,0.6221669,no_match
2222,scala functional programming,36,Scala,0.6218997,no_match
2223,technical direction,24,Liderança Técnica,0.5295826,no_match
2224,data-driven,50,Engenharia de Dados,0.61027443,no_match
2225,redshift,89,OKRs,0.26508552,no_match
2226,PowerBI,75,Power BI,0.49551636,no_match
2227,conectar estratégia e execução,16,Pensamento Estratégico,0.7105135,matched
2228,backend API,33,Java,0.30130017,no_match
2229,customer success mindset,15,Foco no Cliente,0.6452869,no_match
2230,tableau development,76,Tableau,0.6162443,no_match
2231,test coverage,72,Testes Automatizados,0.590468,no_match
2232,clarity in communication,22,Escrita Profissional,0.52440214,no_match
2233,critical analysis,5,Pensamento Crítico,0.60285175,no_match
2234,convolutional neural networks,40,Deep Learning,0.6036528,no_match
2235,pipelines de dados,52,Orquestração de Pipelines,0.7241252,matched
2236,GCP services,66,Google Cloud Platform,0.4672717,no_match
2237,monitoring,69,Monitoramento e Observabilidade,0.65084565,no_match
2238,strategic thinking,16,Pensamento Estratégico,0.76329565,matched
2239,vendor negotiation,4,Negociação,0.6283995,no_match
2240,prototipagem,28,Inovação,0.42436618,no_match
2241,empathy mapping,3,Inteligência Emocional,0.54482603,no_match
2242,DL,89,OKRs,0.30824336,no_match
2243,service mesh,68,Infrastructure as Code,0.46706462,no_match
2244,treinar modelos,44,Engenharia de Features,0.47638232,no_match
2245,software architecture,73,Arquitetura de Software,0.6829761,no_match
2246,Docker,62,Docker,0.5485464,no_match
2247,trabalho conjunto,12,Colaboração,0.699615,no_match
2248,ML,42,Large Language Models,0.27462214,no_match
2249,change management,27,Gestão de Mudanças,0.76465243,matched
2250,organizational design,24,Liderança Técnica,0.6087954,no_match
2251,forecasting,46,Séries Temporais,0.5834929,no_match
2252,visão computacional,47,Visão Computacional,0.72087014,matched
2253,risk management,92,Gestão de Riscos,0.7754712,matched
2254,comunicar dados,20,Storytelling com Dados,0.7401471,matched
2255,Excel,77,Excel Avançado,0.6529068,no_match
2256,financial models,91,Modelagem Financeira,0.7803583,matched
